Font_Name,Font_Pv_Image,Title_Works_In_URL,Image,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
Averia_Serif_Libre,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABgElEQVR42u1X0ZKEIAxTb/+b+GV3f9Z7uFOBpVAk6sxO87I7ykBN26RMk8PhcDisgIiAv+1sXimd641YzAQkPw8wIN2UcRnA25+7U7AhkAP4Mq77PpL281QPbng4BewqmO09sG75n+9nAJdIQGcK1j0C3F+D/7WHS8rQ2gNbIE1Pwl+cADcARN0IW7/yqNr3auUgPZ7m39EkUN83IgjMCHB8cz0HCT3ELMT71LZF+spGwWJTofVQg4YUrJeJwNQuw/Q5SEWQDaP21MK0cjkb1n2ji5SItVAgHAZwdjY0NuDLRKR0J4g2Or6Ja1PnAenxg9f50IpJQNjlINBKUHAcFn1f3QxIWoyClugBpNIDWgBKWaChPJQAigdpFGRPGQGguINCQX4gQ4hCj70FvhtCsbNyDuQCBhqai4tvcGi0e/YurQyMz6V6FZeH3qQ2MT6bV+ZaZe7WXAND51faMN89c6FBEip+prodsriGLgfQqygxXBReIbYD5h3R4XA4HB+JX18MrV0MFLHyAAAAAElFTkSuQmCC",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D910>,16.176613,0.0,17.448635,0.0,0.0,17.410679,0.0,47.904816,17.441366,0.0,39.948986,22.488304,24.322428,0.0,25.009596,11.425959,16.593395,7.7983346,12.738763,47.978344,0.0,10.841759,23.24905,21.124578,13.716394,31.669434,0.0,16.338367,21.576843,0.0,26.056753,24.066368,0.0,31.826433,12.479954,0.0,12.386128,13.541296,7.9534807,15.552885,66.70172,0.0,43.24342,13.443691,0.0,15.274702,17.380371,18.057209,19.812487,15.1969385,0.0,17.893822,0.0,10.876673,0.0,21.459734,0.0,26.91394,8.11009,2.676043,18.56665,24.971289,10.294513,14.687022
Babylonica,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABnUlEQVR42u1YSZLEIAwzqfk34uXqAzAJgc6CGVxTha9Z5EU2MiLLlo0z/Ev8zTr+cQ544wLQmAGgNb5NApCAzfDJiKzAH9IFCBCzDJgSkCRNG4AktPh6Dvhg6wCtCJg5YDqBR+CrShAGBOFUGdD+QJmBIf2/afCD2DJwCAu3/v53YpmCrAM47SAAWgJolgMo4A8CCGoS/DxT/CW+nzr/T9GfBKC6Bu5m0/HVK2X88DI+HQDPhpyHquhfSKDojxr96Eg1epqKHNHnvhIw5/SQXdSrX8gP4kQuKgEfIOisDC5CAwkB0KpRNTKgGnHSCqBueiRv6jUR3RRIH/IJfpOHUSVDw0E0mfV96JVgzI2kWXde4ZerSSaAYkaj4QCuT37sPZd3td8kosMBgDydfjfx7GMHGTulpQu/jOku/MLDQ1PE/wy463h05CK/xT0ZXYKtE//QCy8noKsGsRuv/V+I0rPUBkXCX+JfFwDTt89ifMUTZ/KdDyzDLxIAk91/d8AGPzmQ5IbF1Qei6Isq1GTjw3x0VytCGEW/bNkyI/sAWkeIqzSdIXsAAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DB80>,0.0,16.117676,2.7890425,0.0,0.0,2.0294454,0.0,26.521048,3.8321173,0.0,35.13801,0.011598051,16.625652,0.0,7.935516,10.065752,8.908695,0.0,18.91245,28.072573,0.0,5.0139127,4.584303,0.04797402,2.5252285,12.565922,0.0,3.573048,1.5580966,0.0,0.0,0.0,0.0,4.702979,11.841553,0.0,15.754849,18.381226,6.173826,11.201904,7.968676,0.0,4.085199,25.380484,0.0,13.401476,18.799303,9.785467,2.3408203,2.4111695,0.0,0.0,0.0,6.298906,0.0,4.8324857,0.0,18.174381,8.1402855,36.41709,26.68845,12.662969,10.787876,19.69351
Barlow_Semi_Condensed,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABUklEQVR42u1YW44DIQxzur035mTdm7Ef3Z3nFhI1GVQp/hmNWkFwbAMDJBKJRCKR0IKttdbch73NXteX+p8PAIB8z2KAQQxYW1CmteDx+/Tuwe2jTMgAI1oYqJwowhJlBwsDRJ3GAE1G5FMxdNYgAWhU2Fb4ldA2BVCxZy3wNOGWieH8pGsFy7yjJOCWefp1YR1pMOZ+0X7BtQ7EcQF8+fq+BEaLOv6qoEAdRKoMoohIwCFiy6SNVUcGaGHCOYoZeSy6WyXAAmAQ83QuwLZgup8bD14aWOuwFwxFeHeu1v/qdDZez4h/O5Hehr4MPCeWUAl0RXDquRsDhtbWCAmcQV3yOkQxzRK45mpWcBX+4fv1Ucug13cY0G8EJcCE3YUdbKiJYt/reQWA9VAcJIFeGi8uVW9Gzh8oZNf8KjES6Kqbu7C6nAGAUisA1CpEIpFIKPAD6NKDiyJyHgwAAAAASUVORK5CYII=",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393E030>,12.873977,28.27371,15.36376,0.0,0.0,11.05594,0.0,48.94326,16.18432,0.0,23.719255,16.982826,15.874229,0.0,16.081306,10.010861,11.805197,0.45313376,7.950716,0.0,0.0,2.749446,13.7857065,17.428991,19.063501,8.444728,0.0,10.295173,25.512482,0.0,2.422571,11.901766,0.0,23.822783,15.386553,0.0,5.3169756,52.83306,4.142233,13.022831,73.280594,0.0,16.488785,9.961815,0.0,8.366983,0.0,6.924299,10.056198,15.456292,0.0,21.126915,0.0,15.366734,0.0,23.96936,0.0,24.92869,26.721962,3.749581,7.2801566,10.094311,16.33559,19.741148
Archivo_Narrow,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABf0lEQVR42u1YwbLCIAxMGf+bzZfjwdYHWEhCg503shfHWiBk2U2QaGFhYWHh17Gp30Tx8X0gveA9bzAHclcA8eazcjDgzkGgmzkIFgZ4QmotGeAZhyFY8o4JHIT/oQHazz80OsChGDiLEEcAkGP1DuE9mzgtUglfBmQO6vWdcoD3VBIH2arQpcDohKoN8SuAzU+02Vb6HKDIDzQcBK9tt8ZFLwqYtGZoi1fTkqX8xdQbhjKAZGv6+tI6/6Y+O5cp4LmNmc4Gc6m7ZeBhqsRERBzJUzmPIQaIgM7acSYDUkH6qAa+GhB1kJIxgDDGQIvkbDlm9mPgBOjkHwYViD6VLCMrm9Q4YRiWE1qPbN4rBWBXlJH5bZSBs6F1yh0o2JNagXVmBwcKLl0Jo5cI0dCm8DYcnLBleo3muGwC3ZzQyEDcy2fyUEH667K7jlNphgv+ebx9aZedxi+oypDiehQuHZGPB1xSx3M00GvMUBYr+Tq9kTvK3hw3/rm6sLCwoMITBFm3cNG9l30AAAAASUVORK5CYII=",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D250>,17.051216,23.072924,18.293848,0.0,0.0,13.26578,0.0,24.696424,17.936415,0.0,16.813526,10.559238,19.031199,0.0,24.847918,17.323591,15.266812,22.246485,14.406746,14.1195965,0.0,13.116365,18.171848,19.034163,14.329627,35.133892,0.0,13.48731,20.362255,0.0,21.878635,15.979889,0.0,6.802013,36.877308,0.0,9.64346,30.595585,12.780942,18.6327,69.346725,0.0,18.683151,8.721877,0.0,14.360885,11.878404,14.368662,14.2065325,11.814046,0.0,19.68004,0.0,3.966929,0.0,24.570055,0.0,19.934069,31.282963,14.568335,11.67351,23.946907,21.344284,15.850627
Alyamama,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABWklEQVR42u1X0XKEMAjkcv3vrF/W/hl96LWivSSge2Zuhn1yFAkusKBIIvFWwOTjVfkRlIBtlekEqNK93v2mnyIit6+5BPApuMcI4FNQAh24zC7BF5WhE6oqokqXgo9QBpYqUuEzJ+vmD/e+HDz6hUrWrwqP3UJVFWA3LR6+hhSYY6kRbLxiEIC9BkcHVhFwaMFiLyqZgGEONt9My4FdBAa8AruCJBMQG8qeAEqoAl4gMUUmwyPF9d83V1wZ45+yGoBWAzdHCe66vzrfg0h1GUaXcTgGwsoaaxxb7/WswXER8EjByhgoQvTsd6iXA/uEEsAzHx0KNpExlLC9DKPRMUGJKA4RmvmT3CCxlYOdOWcYLZcsvZES7FAADRfhQTFvqaG9DZxdzdEaPND+EwBGjI/GgJYD9Kbi5lycCsBO3/Z07rIDVQVOj+M4d6ZPLt1cEolEIpFIJBLviW9JzpTpIxLU5wAAAABJRU5ErkJggg==",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C3E0>,8.019067,16.709005,11.227554,0.0,0.0,7.2850246,0.0,33.31774,11.295908,0.0,28.235847,8.85849,22.913939,0.0,8.931706,7.5310154,9.808503,13.635447,18.335855,23.935223,0.0,33.608402,14.215147,6.147761,10.534895,7.05545,0.0,10.676808,5.0174737,0.0,23.859133,7.957361,0.0,37.737022,19.385006,0.0,7.0193386,45.29196,7.1666336,9.936725,7.9870334,0.0,9.826513,73.71428,0.0,15.747837,24.448917,0.2169998,6.4658175,7.9408274,0.0,17.543657,0.0,0.01632297,0.0,28.21597,0.0,0.048737526,25.34132,0.0,12.914942,16.684433,21.296242,13.85989
Asar,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABhElEQVR42u1YwZaEIAxDZv+b8GW7f9Y9uA7WEUi1jvP2kYMXEUrSpmAIAwMDAwM0ICJwn3Xih4pxPIfIE7B63hJA+oAMEBHxnvfBDvxekubnXgLcKYiGsfmaNCRrUERmGnALA3gScFM1YBZf/CmIJhPI/luLVgU4DTCnC5wVYDUoNSt+NYAyNejliQi++D5UEqIVAZIuFxcZVjvpaYDVW4oC1glzoOoAyeqc0a5Aow7U+n6mrYhsagBNOpOy0WgChBflC4zIcjqa3NvlJpUN/cBHAlzTA0xGpCVOPS96Bp7cFHgFaDc+mxLYD0DoL+AtAXWBCjlg60s+NdCrA5X4HmfIvRtpQwO9pEcAe0uhGsBmRScrZlvU4pC2LccDLoSaHR9hO/ZNH5dekaKZ5rcfy3MtrtSNOp0OIB25piZtSWc8ABUzXcwW+w4xfwCRvzI8eDCuNxRUW4JuA8CphlRtKGj0JB01iNvJRFUAam9QPxdPpTG9958GULLjmn+bAwMDAwP/DL+evcFSHp3mDQAAAABJRU5ErkJggg==",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D520>,13.923961,0.0,17.680487,0.0,0.0,13.675547,0.0,0.011177063,18.119886,0.0,17.030039,16.322653,14.804331,0.0,20.368372,16.343489,9.788555,16.887499,12.7723255,31.984642,0.0,20.121845,16.647165,17.375744,13.484601,21.593493,0.0,13.257458,14.387226,0.0,13.751907,13.579477,0.0,19.32318,11.545387,0.0,14.832899,30.937847,16.44824,11.449107,40.74238,0.0,42.014347,27.699253,0.0,11.347055,8.637053,12.528436,12.561504,18.679602,0.0,22.15789,0.0,11.821785,0.0,14.594208,0.0,7.6394944,7.2383094,24.354498,22.39078,15.568451,22.920492,20.743948
Advent_Pro,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABZklEQVR42u1YwXYDIQhUk/92/LL2z+ihjW/jqoF13F6Y6xIYGUBMCA6Hw+FwqAER4Xt96E2/Qgjxm00g6k3FaK9D0iuwR9iHSYENGkSbAnwNkkWBskGCZLAt2FcKCgVEsGMUJIMCWw5vkKBsoRH1PVDw2wrxPzL2El9dBCIiIqATCFqvIlwK1ZXFJ0RYXYMa19iILAaHsMa0fjTXtWG+PIYLWQGFBsBf+dWi4S5j+JBUOQIkAm8x5wRep68UQGjF90NPNTi2fmUBpgJzDVpy4BBofExcnj+BRKDF2LKTFCzOAWxdkZNqCm3c3J8X5lkOIdNS8NQdCy0D4DYJ8ik+dSlLdgWMhbFKAANCt0mQO8FwswRlrTnXCGBICZw5oMkALJHYz6fBXTK4DzpX9eJdgElZgPIeIl9GxTylo+pJ2P+/pPdb5OYZm0ceLixjqi84Lw+L+wBsxY5YmBJcTt22tnQ4HA46fgDUjjLoRzGIVgAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x795973678050>,7.4705772,7.5827456,12.83101,0.0,0.0,9.446696,0.0,35.17159,15.241545,0.0,30.835852,8.7806015,11.176162,0.0,10.134619,7.310738,10.87875,3.6836274,1.0218203,0.75623643,0.0,20.224247,11.257319,13.805192,17.993973,3.087746,0.0,6.819596,17.763016,0.0,7.005964,10.370269,0.0,22.846663,3.2100134,0.0,7.6644716,30.728333,21.56605,8.553871,54.695015,0.0,10.869292,17.40103,0.0,7.53493,0.0,6.9436445,10.108402,8.818773,0.0,11.684728,0.0,22.24114,0.0,21.846468,0.0,9.04455,24.043003,3.0052233,8.5662155,9.882533,8.1402445,16.08072
Annapurna_SIL,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABd0lEQVR42u1YUa6EIAxsfe9g3ozhZt6s++G6iggUrfFtXicxGiVQZtopu0QOh+NhsH4o3tdTgIgIHmRAehnTYegR4A4Nhq9JQunPWlMGkD38NwnkjHMYMgAiivEODVhPAN9iBT9qBuJEPBIR8aQYP47jpJr5t68GVIPDfA8UzfQSEVnuIs2hK4wCwDIVWrNuOhZ0ERj7QFgFA39emCnQ1ADJZ1UDH7QmMD82rCDQLcBmV3UKUgbIKg2306BdB7uKuC4BLvqCYQoqreAUW2prURoMsAy9bMUn6EZHNbRbm6xFuCk1bq0eCXP3ZIMaRK4sqroD6iroMoF2GqZ5ZxKA9ASwM1+LAJDTXdZgX3dWARzXZalgYRvA0V6LFOwXNLDiJ3+OF1KwpsENEhxTXdJA8m58UQI0j18JkuMKdHvn2uqLqSaBYF06O3bLJ5BAFOcQ4ulMKjS/aldMP0HRO41PxbycHSMrt23+nw/hDxSvw+FwOBwOx1fhBVifkjVcf8/aAAAAAElFTkSuQmCC",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393CEC0>,13.230635,17.00926,12.5835905,0.0,0.0,12.056995,0.0,41.9019,18.010406,0.0,24.608528,8.04719,30.990774,0.0,16.72439,10.104416,10.760442,24.583288,19.83353,26.383554,0.0,26.818106,18.819107,9.326836,10.583388,16.828163,0.0,13.32216,5.7587714,0.0,28.019575,8.1791935,0.0,30.545485,26.39757,0.0,10.052921,53.988758,11.925599,10.304951,3.7910829,0.0,9.867374,78.85034,0.0,14.705815,21.023367,0.05948627,5.94807,8.446045,0.0,12.846043,0.0,0.0,0.0,31.45202,0.0,11.591299,38.55318,0.92292297,15.858649,21.083744,24.048286,12.634116
BM,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABaElEQVR42u1YW5LDIAzLowfbPRniZNubsR/bbhvAgIko7Yz1lSYex5WMEVkWg8Fg+BAg3ABy4q0xzr0LASGQM+9tYT+Py/U6RYL3UYCtwa5VgK3B9nkKkDXY1QrQ14GaAC4Fqh7wA/5dSwHJGMYsBf4vJ0ngR1CwqRRAF3U8BRpy4hYB8AvA0w+07BmkAsLBCxULSAYGowAc85SSCu8PJALC4SUohioKuCgXIWRziOdIx59CWCoaHHuO5SKTNLIG0QO0FVAZRNBvRNANLbUjwmsPChkhRQ3iQIYEJQVIFOhNKdkMXPo3Qoz3JdJszWs7ogdmo0xAvA76GDihQJyZX0Dt/REFA3vArxFe44rrq8yNnRyF/TQ7jqN7YrPqDUnjRuj/CHHOR+w4nFwDkNlpa9q+4/njTP6dPly/Mif1+800+trRhCesSCKeoysgWUPEcwL9n1crCkq2BCF7kJn+eQmLwWAwGCT8AqW+/qJhndjlAAAAAElFTkSuQmCC",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DB50>,30.593271,0.0,24.461096,0.0,0.0,15.0907135,0.0,65.09312,13.985466,0.0,18.470118,29.766357,49.600388,0.0,26.3211,32.25469,27.352856,19.436607,27.678982,62.249874,0.0,0.0,15.321653,30.29231,13.304919,16.603401,0.0,28.972158,42.526974,0.0,33.143536,25.535824,0.0,41.049,16.64956,0.0,14.366846,72.5618,24.155556,27.843086,48.73481,0.0,34.7679,5.707348,0.0,10.894411,53.36471,50.755272,16.948328,14.555161,0.0,14.953383,0.0,25.593172,0.0,32.42544,0.0,47.47231,64.49082,59.13527,16.90569,33.08489,34.10466,10.946063
Atomic_Age,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABHElEQVR42u1Xyw7DMAiD/Djmy9lh1dRqSZtUIVQVvvUhxRgDgSiRSCT6ANgPiDjf9kDw+QEMzNwYlC4BHGMrA/8yM7MSEZGsJSDPUEBdslKiG0wZ9WBgFzqW5GtSMNCGjnpguQIa34gGh2Zf4y6DRXBeBhBZpoBUz/dMAe6RmkBA6m7EnKE504Rfpso7TCTgVIUdBJyb/40UoOE4+BJAmALSsgOiUhDjAQ0jAOer6p0UYJUCMDPb4pT9eF1E4HK2wZcAJLgK5Fll6EaxnK+i2y56nLE9U/Y9nVDODI8wBXSZAiMxet4HNKxSW4tgtSfbBdyrQB2M0+JeX/oqMV+OsDIzWP5/1ubHLgKjxuY9MWUiwvZKmRKJRCLxUHwA2db2K54UP3IAAAAASUVORK5CYII=",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D760>,7.094959,0.0,13.516089,0.0,0.0,0.0,0.0,57.831585,36.354706,0.0,29.856842,35.61504,0.0,0.0,11.99617,13.390823,12.465987,25.48898,28.781885,31.627409,0.0,25.812819,6.1014843,26.533436,40.419834,34.18078,0.0,19.821703,32.08971,0.0,30.312098,11.633586,0.0,33.174576,11.462477,0.0,28.345417,81.00848,32.618786,14.697379,24.442896,0.0,27.267973,1.7002294,0.0,18.870356,55.76534,0.8240274,12.94157,23.736649,0.0,28.155731,0.0,42.28161,0.0,28.043467,0.0,29.219624,22.19976,39.529545,23.900726,18.411242,14.265979,30.786507
BatangChe,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABa0lEQVR42u1Xy5LDIAwzTP4b8eXqodsmkJfd2MMe0DUPC1nIIDIxMTExMTEYyfIyRDCSLMjR9cmRLaC5ZRpkqwzjCEBqRGPzyNXbekpJDDCBQYEa0oNs1R/jFMDYGCREJCCKsqkDdew2DDGBlkAZa4A/C0SYYAnQHSLl7Rg/1cB1JON+aEP3rqUDWgJrfd8TzPdHNwSa+iJujsGWAC+Vap7DiwGo/CU7hbwIsCGAawJiIqAMIm0Gp1pTQHKi9RUt0t3tgxwQRP6zoHTN8KSjjGKGKbD8on+Bsm3FS4FkFgPFUaXW9ooZA5IkoNkFi0ZK20kMRUQqfE0YVd44CBRR1DXI5UjQl7syAfbD6HESWiyAYpY/uxqgRKT2vuHnJtg9cRtGlju08zA6sMDlPCreBB5FKp8TOFvp8TxqtQGTQwjtbIR30h+ba3MtAfFxJfD7DuiLgSvO59D3I5xzDSLwEWF7ORp8r56Y+O94AYKpKPnLyrJ1AAAAAElFTkSuQmCC",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393E180>,5.03521,21.122356,8.006624,0.0,0.0,11.120167,0.0,64.84383,14.13372,0.0,41.163685,0.0,14.3548765,0.0,19.158451,13.161561,1.0900638,0.0,10.930444,0.0,0.0,11.229171,5.440278,7.585957,7.686696,25.593903,0.0,11.454175,4.8334026,0.0,21.191172,28.585205,0.0,35.918236,0.10912889,0.0,19.924862,24.774319,2.1748965,4.3020263,46.27913,0.0,29.267149,20.587036,0.0,0.98551583,0.0,22.64882,13.435503,20.983356,0.0,10.683326,0.0,12.710117,0.0,0.0,0.0,0.0,28.128075,31.07804,12.011382,8.191683,5.862912,8.812152
Allison,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAAByElEQVR42u2Y3ZLDIAiFSafvnc8nZy9q/hTSXSPJzI5capsDB/SAIsOGDRv2j4yH4VW1wYVXNwfmtr9N3RzQtq+9evGPiKQH84+q6nMFqEhbCXYjQHiSAFQeJQAlngBQL0aUcALQbNgFGEzACm+iKBJMwCd0Pp5Q7zobXSWGw31X4cuVBLy/4M8iiRMBTh8ZTnHxUxz4WgEkrgLL2iocyPhxFVDVNhj4QhQBdWRFPpBQAurADhlYT0QUAUZg+4UNNogAA39PwIZ/lYDJ7fCq46+7FV1Pfu5FE30dYK52mCcRjOY3BcwEBq+L6m4GnFQAlwTKUh32usiXCkCVCxqNjS8oHEHPmpT2K9pKAOauQ8CqEf0S4Oxi/3LBpxsBnnd+k3blgjj1XO3rsE4XMQQcv2pi5AtTQwgo+xM9KYBfEvA2njnwJ/Dv8zf52m59L/AK2wrYDFJ1GVZ7Z6DyDMcB8q3duQQx5HnpicophnVg4O814HTYzK7g4vTxNImkXQIm23mxiFIvtorYR1u9rpneDZnxQTcWf2Tv6sAZl/SGrx3g9qeXUm1uf/nZMGE3mYfZZDXEKbfb6YbwJ/NmmUXS48/vw4YNu8l+AKHdsPxT09hCAAAAAElFTkSuQmCC",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C770>,10.664064,20.226717,1.9410119,0.0,0.0,15.310691,0.0,29.720776,0.024742723,0.0,32.321533,9.7274685,4.202499,0.0,6.1873055,13.598257,6.524124,0.0,7.6716557,20.169512,0.0,3.6795027,12.373769,0.0,6.213596,16.631878,0.0,2.1442232,0.0,0.0,0.0,0.8903907,0.0,10.152647,3.3584654,0.0,11.450273,0.63023126,10.608277,10.173873,14.097226,0.0,2.9018517,24.389322,0.0,9.160046,5.0035114,9.342825,2.1026144,6.8718715,0.0,0.0,0.0,1.8662559,0.0,15.303368,0.0,1.7916033,6.8638177,34.914925,11.777758,6.373065,0.0,9.203893
Afacad,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABYUlEQVR42u2Xa47CMAyEnZSD7c3inAxuNvsnhdLNy6lDxMojIVHkKmb82XWJTCaTyWT6IvHqBDAjA7/aACcwQBSt7wDPMcGLooN+Alt35J2IyD3W9SAAAOsghBhaXQZ4Vi96YXxYhQAAMIAp07AXQZqB4dbfg/HhfvQ70YsQlDQsmNMFa1WAemqwH59Cmwn4bvZj+tTtQJjxAH/h37IAT/sPPrBKD+KUSuV8PhXjcgmYdve7WHV7Ai4qDiFkvlcDDyYoQPgyoIbhX6c46iLYsCD3bzUgfD+yjCHnUmvOgVsnWfqbiMyAs0oOcO72axDy5HcEP3Zb+FwCgYjIHVXrxCC2yvdUIC5czXLIlTAcmgN+wIBSDSIRBdaFNT92ahZInwUDFShPQz6F8+V9oHASVy2Q7QMjBqTfWWUj8kObSGy9aobUpjFeHkTlzLKj4H0Lcqw/BFoP5TnvBSaTyWT6z/oF7SiEFl7Vum8AAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E3E2A900>,13.395401,14.827706,15.739001,0.0,0.0,17.877523,0.0,33.46162,19.503632,0.0,14.822935,10.001574,21.867025,0.0,17.058922,12.45591,11.178103,20.26049,11.077816,34.440903,0.0,0.0,14.811064,21.657467,15.940141,0.0,0.0,13.50982,21.65453,0.0,7.677452,11.145506,0.0,0.0,0.0,0.0,3.2223842,0.0,28.537693,16.288734,57.415146,0.0,29.941877,39.65096,0.0,4.680627,24.78892,9.1545725,11.500619,10.103658,0.0,22.34201,0.0,8.21525,0.0,21.393593,0.0,8.703894,21.124077,31.470968,5.858699,23.894163,21.283585,18.641552
Allerta,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABc0lEQVR42u1YUZaDIAxE3YPZk3U42a4nSz98WrpITGTUjzIfrU+UhEwyAUNoaGhoaPh2dOYnkfzeAcgM9ryD9cHfJWR/N1EgftJM6F0ZcAIGJwN8DnwpyE/D/m4dGLwM3MNBygCZgyMU4HoHni7/1niBzYBBjj/JYrmwGt6b9p95WsKsdvccEHF7YClDjPP/I3Tz1RhLnWUej9M0TSOvapN1W0IAVwMnK2EMsQO7WtOVuLYlsFRCbxaBmK4KFwtRGmOyYvbmaXBYGnk1EAx1sPFqXQRQwQE1B2BuT+9mdAYDexxAyO0AmT1VCuDuBj/UTYicXgM6B7JdMewTYZEDFNKFtxvdoTa7T3BAsZ9xgMxcvRCBtlM9ZT9wwccKEQcHxXrhfxXZvn8sB7wioAxkDoDSDSsyozpLyyvYHvmMC+qPR8r7GgciAMBoh14H8qIJVSHQckitgyT0qImAymBhMJMJ1AcArkPHQj7wfjI0NDQ0aHgBfdj4YP5Cbd0AAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C710>,27.507608,0.0,25.450985,0.0,0.0,15.780072,0.0,58.346214,30.933779,0.0,43.1834,23.015442,14.17783,0.0,30.62129,14.309071,9.881552,12.614569,21.23636,1.6938032,0.0,40.281406,29.465822,26.16684,14.563684,11.820917,0.0,18.95314,24.178984,0.0,20.156765,8.791449,0.0,29.275448,10.473707,0.0,7.7694807,15.894254,29.472355,21.92011,58.584473,0.0,7.460194,0.0,0.0,18.72355,25.105764,25.565441,23.187222,22.622904,0.0,13.366354,0.0,14.638142,0.0,29.76647,0.0,32.14343,34.609497,0.0,22.80002,23.420567,6.585662,20.778362
Anek_Telugu,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABb0lEQVR42u1YW5KDMAwLdO8d+WTbm3k/KG1a8rCxgZmu9dUpCU4sS3FI6b9jEo5D5deZAK/wjj9rJ2TnBdxkw34L0u4XZOBA3md1weYranCpv0cp4qoM0HVm8dz5IxOnGxGvQ5EFc7DWCbkV75P6cRG8HMuxXoqwAw4+wnstAa+ogwUwH7KCImqfA9QWwGYZohChYDtE0wLystG3XXc3hY/cwEe2b2/pcoD6VNgogNwGscM8tf0AVAcS3FyI6xUht7Amfg49Q5xtMEm8aJkESK1omAF1/wHnjoXr0JihSYZQ8pW9exg0MsCD2wMgVMFOBupv3T4yFyH0qiPdhmU+QFthZJxyh6jy3eKgMtiqAhj7c0E2ZjUBGofK1gVkG8uSVmTek0jq/c1FfGs/0O9FWvllICWA2a6I5tnfMMOtWRmdsGm6DSFiY9c2GUJ7UQbp753zThHWiwBFTJJ9gJuSN3D0R51AIBAIBAKBQODb8Afyj/KnOvR7MQAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393CE90>,11.156366,19.282385,18.61897,0.0,0.0,36.497982,0.0,89.347725,7.2907624,0.0,38.802567,22.292454,0.0,0.0,12.240494,4.7127805,24.868723,65.11027,6.460183,10.982546,0.0,20.212984,48.601887,18.647669,0.0,19.916428,0.0,22.84182,6.4063773,0.0,15.468496,17.29934,0.0,0.0,29.79277,0.0,8.505635,86.08388,10.270475,21.159935,6.087083,0.0,0.0,109.11761,0.0,23.056988,107.46581,26.005297,16.923235,18.993324,0.0,39.306934,0.0,30.87682,0.0,8.179797,0.0,26.633156,0.0,0.0,18.400156,21.671606,35.258415,27.15361
